// magnetic latitude, j_||, magnetic latitude, E_||	
        43.0867	      -0.124941		        43.0867	    -0.00433339	
        43.3122	      -0.127117		        43.3122	    -0.00437636	
         43.536	      -0.127846		         43.536	    -0.00372073	
        43.7618	      -0.127426		        43.7618	    -0.00413202	
        43.9896	      -0.125846		        43.9896	    -0.00482036	
        44.2132	      -0.127151		        44.2132	    -0.00442449	
        44.4401	      -0.132032		        44.4401	    -0.00479792	
        44.6665	      -0.133459		        44.6665	    -0.00435989	
        44.8938	      -0.133325		        44.8938	    -0.00441723	
         45.122	      -0.133429		         45.122	    -0.00578524	
        45.3485	       -0.13519		        45.3485	    -0.00522974	
        45.5772	      -0.136031		        45.5772	    -0.00439222	
        45.8069	      -0.133803		        45.8069	    -0.00491935	
        46.0364	      -0.134388		        46.0364	    -0.00457947	
        46.2667	      -0.138765		        46.2667	    -0.00488062	
        46.4954	       -0.13973		        46.4954	    -0.00506642	
        46.7266	      -0.139675		        46.7266	    -0.00456996	
        46.9574	      -0.142796		        46.9574	    -0.00493911	
        47.1895	      -0.145876		        47.1895	    -0.00424496	
        47.4181	      -0.145681		        47.4181	    -0.00427914	
        47.6525	      -0.145313		        47.6525	    -0.00467487	
        47.8854	      -0.145618		        47.8854	    -0.00498372	
        48.1177	      -0.145724		        48.1177	    -0.00590692	
        48.3514	      -0.147516		        48.3514	     -0.0050429	
        48.5849	      -0.146881		        48.5849	    -0.00453697	
        48.8216	      -0.146877		        48.8216	    -0.00433693	
        49.0579	      -0.147692		        49.0579	    -0.00472353	
        49.2941	      -0.145237		        49.2941	    -0.00509179	
        49.5285	      -0.143223		        49.5285	    -0.00348028	
        49.7677	      -0.150295		        49.7677	      -0.004621	
        50.0052	      -0.154313		        50.0052	    -0.00543288	
        50.2429	      -0.155466		        50.2429	    -0.00470789	
        50.4836	      -0.160096		        50.4836	    -0.00515558	
        50.7225	      -0.160732		        50.7225	     -0.0058034	
        50.9637	      -0.162459		        50.9637	    -0.00599242	
        51.2043	      -0.166425		        51.2043	    -0.00570937	
        51.4469	      -0.172062		        51.4469	    -0.00684329	
        51.6897	      -0.173245		        51.6897	    -0.00690284	
        51.9346	      -0.171509		        51.9346	    -0.00669811	
        52.1774	      -0.177412		        52.1774	    -0.00735615	
        52.4228	      -0.180737		        52.4228	    -0.00642083	
        52.6677	         -0.172		        52.6677	    -0.00499709	
        52.9149	       -0.16968		        52.9149	    -0.00570377	
        53.1625	      -0.175954		        53.1625	    -0.00642169	
        53.4122	      -0.180819		        53.4122	    -0.00677016	
        53.6607	      -0.185558		        53.6607	    -0.00872924	
         53.913	      -0.180563		         53.913	    -0.00826885	
        54.1643	      -0.171508		        54.1643	    -0.00585804	
        54.4155	       -0.17187		        54.4155	    -0.00636424	
        54.6697	      -0.174086		        54.6697	    -0.00815942	
        54.9263	      -0.174191		        54.9263	    -0.00951909	
        55.1814	      -0.179316		        55.1814	    -0.00877589	
        55.4397	      -0.188599		        55.4397	    -0.00999029	
        55.6958	      -0.185864		        55.6958	      -0.011943	
        55.9553	      -0.176888		        55.9553	    -0.00915811	
        56.2175	      -0.182258		        56.2175	    -0.00817905	
        56.4757	      -0.192875		        56.4757	    -0.00911113	
          56.74	      -0.200117		          56.74	      -0.012601	
        57.0049	      -0.211992		        57.0049	     -0.0146861	
        57.2694	      -0.214074		        57.2694	    -0.00924851	
        57.5378	      -0.205797		        57.5378	    -0.00782675	
        57.8052	      -0.217382		        57.8052	     -0.0120124	
        58.0761	      -0.246144		        58.0761	     -0.0152453	
         58.346	      -0.266882		         58.346	     -0.0185379	
        58.6192	      -0.272227		        58.6192	     -0.0136864	
         58.894	      -0.270115		         58.894	     -0.0123477	
        59.1693	      -0.278497		        59.1693	    -0.00806639	
        59.4477	       -0.28624		        59.4477	     -0.0271495	
